RecordID,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribe
14164,34,student,single,university.degree,no,no,no,cellular,aug,thu,861,1,285,4,nonexistent,1.4,94.01393804,-42.35145538,3.306224882,5079.709695,no
11502,24,blue-collar,married,basic.9y,no,no,no,telephone,jul,mon,171,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
15923,49,technician,married,university.degree,no,yes,no,cellular,aug,wed,552,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
2625,41,technician,single,professional.course,no,yes,no,telephone,may,fri,4358,1,168,3,nonexistent,1.1,94.49871689,-41.01296742,4.954776791,5043.088671,no
9787,54,housemaid,married,basic.4y,no,no,no,cellular,jul,wed,196,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
13439,42,management,married,basic.9y,no,no,no,telephone,jul,thu,92,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
29111,30,admin.,single,university.degree,no,yes,no,telephone,jun,thu,316,1,999,0,nonexistent,-1.7,94.055,-39.8,0.742,4991.6,no
3926,59,technician,married,professional.course,no,yes,no,telephone,may,fri,1438,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
17108,58,unknown,married,unknown,yes,no,no,cellular,oct,wed,3700,23,443,1,success,1.4,93.97192103,-28.49307665,0.683451407,5075.091866,yes
13057,46,admin.,married,university.degree,no,no,no,cellular,jul,tue,2448,3,715,6,nonexistent,1.4,94.34803201,-27.95412312,3.241741351,5105.925416,no
9315,29,admin.,single,high.school,no,no,no,cellular,jul,tue,2520,2,960,6,failure,1.4,93.71273778,-43.79056689,4.75968356,5179.94424,yes
1256,33,technician,married,professional.course,no,no,no,telephone,may,fri,205,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
7920,49,housemaid,divorced,basic.4y,no,no,no,telephone,jun,wed,1270,1,876,1,failure,1.4,92.2503598,-27.07619336,1.999681099,4990.193163,no
18767,29,blue-collar,single,basic.9y,no,no,no,cellular,nov,wed,161,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
134,34,technician,married,high.school,no,no,no,telephone,may,mon,228,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
26502,32,admin.,married,university.degree,no,no,no,cellular,jun,tue,1139,1,519,4,failure,-2.9,94.72157625,-35.29510566,2.928898923,5078.319062,yes
446,37,technician,married,professional.course,no,yes,no,telephone,may,tue,881,2,659,4,failure,1.1,92.81602419,-44.66523839,2.0818004,4969.248668,no
3962,39,technician,single,professional.course,no,no,no,telephone,may,fri,3010,5,570,2,nonexistent,1.1,93.600519,-36.75441348,1.131545319,5089.44046,yes
14185,31,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,1462,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
20013,44,entrepreneur,married,university.degree,no,yes,no,cellular,nov,fri,1918,4,785,4,failure,-0.1,93.80466191,-27.46299444,3.275529379,5095.511419,no
26727,32,admin.,single,university.degree,no,no,no,cellular,jun,fri,320,1,986,4,success,-2.9,93.95929146,-33.19854322,2.201525526,5201.514518,yes
13728,39,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,417,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
26870,40,unemployed,single,basic.4y,no,no,no,cellular,jun,tue,459,2,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no
25960,45,admin.,divorced,university.degree,no,no,yes,cellular,may,mon,63,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
27029,32,admin.,single,professional.course,no,yes,no,cellular,jul,wed,72,1,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,no
7019,27,entrepreneur,divorced,unknown,no,unknown,unknown,cellular,mar,fri,2704,19,423,4,success,1.4,92.49961055,-49.92966754,3.830972521,5184.585344,no
6006,47,technician,single,professional.course,unknown,no,no,telephone,jun,tue,751,1,760,4,nonexistent,1.4,94.24664489,-44.29402602,1.454863232,5169.054703,no
23612,37,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,78,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
20212,24,services,single,unknown,no,yes,no,cellular,mar,tue,764,13,339,2,nonexistent,-1.8,94.52867742,-46.04719388,2.922052896,5042.25173,yes
29562,24,student,single,unknown,no,yes,no,cellular,sep,wed,711,2,862,6,failure,-1.1,93.19629775,-47.13780897,4.497330454,4981.773151,no
6026,27,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,3960,1,602,5,failure,1.4,94.13203341,-47.87279866,2.901907851,5182.883572,no
7657,27,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,121,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
676,36,services,married,high.school,unknown,yes,no,telephone,may,wed,1613,2,429,4,nonexistent,1.1,93.03528819,-27.59223935,2.535782143,4967.100471,no
26790,23,unemployed,divorced,illiterate,unknown,unknown,yes,telephone,may,tue,4722,46,7,6,success,-2.9,93.71665862,-34.35608054,0.904645998,5147.240979,yes
9749,27,technician,single,university.degree,no,yes,no,cellular,jul,wed,593,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
25956,39,self-employed,divorced,university.degree,no,no,no,cellular,may,mon,140,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
8815,32,self-employed,divorced,professional.course,no,yes,no,telephone,jun,mon,118,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
16420,49,admin.,divorced,university.degree,unknown,yes,yes,cellular,aug,fri,557,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
7638,41,admin.,married,university.degree,no,yes,yes,telephone,jun,tue,75,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9141,50,entrepreneur,married,university.degree,no,yes,no,cellular,jul,mon,1165,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
27716,30,self-employed,single,university.degree,no,yes,no,cellular,sep,tue,2446,1,843,1,failure,-3.4,94.60892536,-36.00098514,1.104313969,5188.089663,yes
2254,58,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,250,3,213,2,failure,1.1,93.23146113,-49.67005184,3.618406748,5154.157406,no
13597,38,admin.,married,basic.6y,no,no,no,cellular,jul,thu,213,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
26975,47,technician,married,professional.course,no,no,no,telephone,jul,fri,320,2,999,0,nonexistent,-2.9,92.469,-33.6,1.059,5076.2,no
6393,46,admin.,married,high.school,no,no,no,telephone,jun,thu,428,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
4607,50,admin.,married,high.school,unknown,no,no,telephone,may,tue,3865,3,854,1,failure,1.1,92.39374582,-45.32057069,4.670715235,5015.568683,no
4061,46,admin.,married,unknown,unknown,no,no,telephone,may,mon,291,1,583,1,nonexistent,1.1,93.20104041,-37.95181069,1.876830628,5106.17144,no
22351,27,student,single,university.degree,no,yes,no,telephone,may,mon,2936,2,893,5,success,-1.8,94.70627078,-33.94405426,3.628976838,5052.523588,no
1329,29,management,single,university.degree,no,no,no,telephone,may,fri,118,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
6991,36,technician,married,university.degree,no,yes,no,telephone,jun,mon,78,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
6984,32,technician,single,professional.course,no,no,no,telephone,jun,mon,128,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
13554,28,technician,single,university.degree,no,yes,no,cellular,jul,thu,58,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
11277,46,management,divorced,university.degree,no,yes,no,cellular,jul,fri,317,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
9550,60,self-employed,single,illiterate,unknown,yes,no,cellular,aug,thu,99,29,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
25100,35,admin.,married,university.degree,no,no,yes,cellular,may,thu,17,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
11604,45,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,mon,98,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
18237,29,management,single,university.degree,no,no,no,cellular,nov,tue,232,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,no
7615,48,services,divorced,basic.6y,unknown,yes,no,telephone,jun,tue,4826,8,576,2,failure,1.4,92.62515201,-36.135704,3.131792048,5208.274007,no
21826,35,technician,married,university.degree,no,yes,no,cellular,apr,mon,1173,4,147,4,nonexistent,-1.8,93.79813028,-31.42065763,1.163859285,5160.473967,no
7783,43,admin.,married,university.degree,no,yes,no,telephone,jun,tue,411,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
28906,41,unemployed,married,basic.9y,no,yes,no,cellular,may,thu,3136,1,239,4,failure,-1.8,94.04762928,-29.63950877,2.783373788,5051.332595,yes
18187,57,management,married,university.degree,no,yes,yes,cellular,nov,tue,609,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,yes
1727,44,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,may,tue,148,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
19056,53,management,married,basic.4y,no,yes,no,cellular,nov,wed,4740,2,883,1,success,-0.1,92.54795644,-32.36671506,4.023750071,5168.835621,no
1356,29,unknown,married,university.degree,no,unknown,unknown,telephone,may,fri,282,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
5469,33,admin.,married,high.school,no,no,yes,telephone,may,fri,2394,3,209,0,nonexistent,1.1,94.22613018,-42.78930068,2.02033474,5222.066625,no
16891,46,services,married,high.school,no,yes,no,cellular,aug,tue,183,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
16902,54,admin.,married,high.school,no,no,no,cellular,aug,tue,84,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
7128,39,entrepreneur,married,high.school,no,no,no,telephone,jun,wed,439,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
25354,29,blue-collar,single,basic.4y,unknown,yes,no,telephone,may,thu,42,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
5945,59,retired,single,high.school,no,no,yes,telephone,jun,tue,103,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
24122,23,services,single,basic.9y,unknown,yes,no,cellular,may,mon,4499,3,969,1,failure,-1.8,93.35484059,-36.26935145,2.326394873,5010.409223,no
27082,24,student,single,high.school,no,yes,no,cellular,aug,tue,79,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
16926,45,admin.,married,basic.9y,no,yes,yes,cellular,aug,wed,106,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
9888,38,blue-collar,single,basic.6y,no,yes,yes,cellular,jul,thu,95,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
4103,26,services,divorced,basic.6y,no,no,yes,telephone,may,mon,81,8,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6308,29,services,married,high.school,no,no,no,telephone,jun,wed,209,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
19834,31,admin.,single,high.school,no,yes,no,cellular,nov,fri,59,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
13262,27,blue-collar,single,high.school,no,yes,no,telephone,jul,wed,168,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
9281,39,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,tue,188,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
3547,30,blue-collar,married,high.school,no,yes,no,telephone,may,wed,85,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
16876,51,admin.,married,university.degree,no,yes,no,cellular,aug,tue,112,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
10236,29,services,married,high.school,no,yes,yes,cellular,jul,mon,151,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
16495,34,technician,married,university.degree,no,yes,yes,cellular,aug,fri,2866,5,543,5,nonexistent,1.4,94.01540513,-28.12964396,2.523078829,5050.314061,no
5043,35,admin.,married,university.degree,no,yes,no,telephone,may,thu,1781,5,629,1,nonexistent,1.1,94.29294668,-41.2715487,0.861349226,5005.795142,no
15944,60,retired,married,university.degree,no,no,no,cellular,aug,wed,332,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20302,33,admin.,single,university.degree,no,no,no,cellular,mar,tue,538,2,975,2,failure,-1.8,93.84360352,-50.57259563,4.062840263,4970.824279,yes
10694,55,retired,married,basic.4y,unknown,no,yes,cellular,jul,tue,599,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
843,50,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,4506,2,973,0,failure,1.1,93.44546135,-43.20474965,1.035472119,5219.955335,no
29688,33,technician,married,university.degree,no,no,no,cellular,sep,wed,216,1,999,0,nonexistent,-1.1,94.199,-37.5,0.876,4963.6,yes
3514,37,management,married,university.degree,unknown,no,no,telephone,may,wed,928,2,359,0,success,1.1,93.93872146,-33.47128344,0.652914264,5023.7696,no
9767,32,technician,single,university.degree,no,yes,yes,telephone,jul,wed,16,43,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
20928,43,management,married,unknown,unknown,no,no,cellular,apr,thu,2816,1,598,1,failure,-1.8,92.80170935,-44.36189521,1.478484824,5042.403207,no
24826,49,management,single,professional.course,no,no,no,cellular,may,wed,1768,1,949,6,success,-1.8,93.49644079,-45.69340064,3.870692408,5050.620416,no
21839,54,blue-collar,married,basic.4y,unknown,yes,no,cellular,apr,mon,847,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
17703,54,management,married,university.degree,no,no,no,cellular,nov,mon,59,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
19918,35,admin.,divorced,university.degree,no,yes,no,cellular,nov,fri,473,1,12,6,failure,-0.1,92.80325988,-38.07597135,1.63357445,5112.451793,no
18909,56,blue-collar,divorced,basic.9y,no,yes,no,cellular,nov,wed,588,3,485,3,success,-0.1,93.24056121,-31.26276953,1.523532378,5083.579803,yes
4164,36,admin.,married,university.degree,no,yes,no,telephone,may,mon,4757,2,750,4,success,1.1,94.5057046,-28.02613168,2.6636351,5196.65777,no
20561,36,blue-collar,married,basic.9y,no,yes,no,cellular,apr,tue,226,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
16858,60,unknown,married,unknown,unknown,yes,no,cellular,aug,tue,130,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
15350,27,retired,unknown,basic.4y,yes,yes,no,telephone,aug,thu,816,31,375,6,nonexistent,1.4,93.52235062,-39.41158103,1.744564774,5200.812496,yes
29515,42,unknown,single,basic.6y,no,no,unknown,telephone,oct,wed,1955,13,367,1,success,-1.7,92.8750179,-37.43281439,3.37086974,5197.557008,yes
7576,37,technician,single,university.degree,no,no,no,telephone,jun,mon,182,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
15587,56,retired,married,university.degree,no,no,no,cellular,aug,tue,331,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
2513,53,admin.,married,basic.9y,no,yes,yes,telephone,may,thu,3629,1,744,5,success,1.1,93.83818961,-39.77118892,1.073134091,5085.232458,no
28077,22,student,single,basic.6y,no,yes,no,cellular,oct,tue,89,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,no
15180,45,self-employed,married,basic.9y,unknown,yes,no,cellular,aug,thu,167,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
7755,52,blue-collar,divorced,high.school,no,no,no,telephone,jun,tue,676,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
19075,41,technician,married,basic.9y,no,yes,no,cellular,nov,thu,348,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
8155,44,blue-collar,married,unknown,no,no,no,telephone,jun,thu,4882,1,270,1,success,1.4,92.62222072,-29.19339922,1.443637626,4980.922456,no
15822,37,retired,divorced,basic.6y,unknown,no,no,cellular,dec,thu,85,27,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
27865,82,retired,married,university.degree,no,yes,yes,cellular,oct,tue,63,1,999,1,failure,-3.4,92.431,-26.9,0.744,5017.5,no
7722,41,services,married,high.school,unknown,yes,yes,telephone,jun,tue,4766,1,252,3,nonexistent,1.4,93.41478841,-35.69989308,4.820782509,5130.821611,no
27806,24,blue-collar,single,basic.4y,no,unknown,unknown,cellular,may,thu,4463,38,956,6,nonexistent,-3.4,93.70711399,-40.56957144,1.607642581,5145.515473,no
6438,40,entrepreneur,married,basic.6y,unknown,no,no,telephone,jun,thu,913,2,422,4,success,1.4,94.00553856,-33.99144883,4.855624343,5095.22108,no
28075,33,services,single,high.school,no,no,no,cellular,oct,tue,137,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,yes
18371,45,management,married,university.degree,no,no,no,cellular,nov,tue,72,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
27873,63,retired,married,high.school,no,yes,no,cellular,oct,wed,1373,1,267,3,nonexistent,-3.4,92.80627894,-28.62928191,1.54399748,5207.79617,no
21246,49,management,married,university.degree,no,yes,yes,cellular,apr,fri,1356,8,489,5,failure,-1.8,94.70028034,-30.67040515,1.171635518,5208.052326,no
22521,32,services,married,high.school,no,no,no,cellular,may,tue,1190,1,137,6,nonexistent,-1.8,94.69008767,-41.54389816,1.348017439,5185.497153,no
24307,31,services,single,high.school,no,yes,no,cellular,may,tue,3869,1,459,4,failure,-1.8,94.12911015,-35.11100126,2.052034521,5226.860766,no
18234,29,management,single,university.degree,no,no,yes,cellular,nov,tue,73,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
10881,29,admin.,single,university.degree,no,yes,yes,cellular,jul,wed,2743,6,7,3,failure,1.4,94.25149383,-30.79738786,1.82391819,5033.517744,no
10700,33,blue-collar,married,high.school,unknown,yes,no,cellular,jul,tue,342,6,66,4,success,1.4,94.2067679,-31.51618896,4.650484446,5051.819629,no
10722,49,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,wed,221,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
2050,34,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,139,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
9604,37,technician,single,professional.course,unknown,no,no,cellular,jul,wed,4839,1,649,4,failure,1.4,94.61384333,-49.46042403,1.045331065,5110.034464,no
28199,29,admin.,married,high.school,no,yes,no,cellular,nov,wed,85,1,999,1,failure,-3.4,92.649,-30.1,0.719,5017.5,no
27230,42,admin.,single,university.degree,no,no,no,cellular,aug,tue,982,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
16106,50,self-employed,married,university.degree,no,no,no,cellular,aug,thu,4739,1,159,3,failure,1.4,94.24241834,-29.30182296,1.90299266,5158.199277,no
18647,48,technician,divorced,unknown,no,no,yes,cellular,mar,mon,222,34,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
15943,30,admin.,married,university.degree,no,no,no,telephone,aug,wed,588,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
2034,46,management,divorced,university.degree,no,unknown,unknown,telephone,may,wed,3207,1,628,4,nonexistent,1.1,94.28901952,-34.06743193,4.14092354,5033.715181,no
13822,61,unknown,unknown,illiterate,no,no,yes,cellular,apr,thu,1563,40,329,2,success,1.4,92.58801733,-47.08488994,1.406872955,5133.304766,yes
10663,33,services,married,high.school,no,no,no,cellular,jul,tue,85,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
17989,45,blue-collar,divorced,basic.9y,unknown,no,no,cellular,nov,mon,220,4,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
6304,38,admin.,single,university.degree,no,yes,no,telephone,jun,wed,3667,1,446,6,failure,1.4,92.97126032,-32.40498205,4.532133161,5147.951208,no
10018,32,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,thu,4233,1,860,3,success,1.4,94.22945988,-34.55393717,1.145134746,5192.881201,no
25002,47,blue-collar,married,basic.4y,unknown,no,no,cellular,may,thu,14,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
24517,53,technician,married,basic.6y,unknown,yes,no,cellular,may,tue,1659,4,961,5,failure,-1.8,92.30521279,-29.22293094,2.752139919,5187.514759,no
11170,29,admin.,single,high.school,no,no,no,cellular,jul,fri,3367,1,496,3,success,1.4,92.85918816,-41.57368092,4.826949095,5004.0756,yes
21841,33,blue-collar,married,basic.9y,unknown,no,yes,cellular,apr,mon,752,2,887,1,nonexistent,-1.8,92.43807228,-47.12959317,1.522539851,4986.029543,no
19296,31,technician,married,high.school,no,yes,yes,cellular,nov,thu,2200,1,247,1,failure,-0.1,94.03799118,-36.4324765,0.8533292,5045.68504,no
6925,34,admin.,married,basic.9y,no,yes,no,telephone,jun,mon,252,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
28170,45,blue-collar,married,high.school,no,yes,no,cellular,nov,mon,162,2,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,yes
1401,45,admin.,divorced,basic.9y,unknown,no,no,telephone,may,fri,488,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
20730,36,retired,married,high.school,no,yes,no,cellular,apr,thu,4446,6,537,5,nonexistent,-1.8,94.32949164,-37.89569232,4.310268387,5018.623419,no
21012,50,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,thu,3387,2,733,5,nonexistent,-1.8,92.54965716,-41.17462359,2.134939955,5170.53522,no
